Source,Source City,Source Country,Target,Target City,Target Country,Weight,TimeSeries,Lat ,Lon
DFW,Dallas/Fort Worth,USA,CVG,Cincinnati,USA,13650,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,LAS,Las Vegas,USA,9394,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,LEX,Lexington,USA,3100,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,ORD,Chicago,USA,7200,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,PBI,West Palm Beach,USA,8550,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,SDF,Louisville,USA,5300,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,VPS,Valparaiso,USA,4950,200307,32.896944,-97.038056
EWR,New York,USA,ATL,Atlanta,USA,5850,200307,40.6925,-74.168611
EWR,New York,USA,SLC,Salt Lake City,USA,9548,200307,40.6925,-74.168611
GSO,Greensboro/High Point,USA,MCO,Orlando,USA,4650,200307,36.097778,-79.937222
GSP,Greenville (US) SC,USA,ATL,Atlanta,USA,3910,200307,34.895556,-82.218889
GSP,Greenville (US) SC,USA,MCO,Orlando,USA,2294,200307,34.895556,-82.218889
HLN,Helena,USA,SLC,Salt Lake City,USA,4600,200307,46.59274904,-112.035291
IAH,Houston,USA,DFW,Dallas/Fort Worth,USA,3100,200307,29.984444,-95.341389
IDA,Idaho Falls,USA,SLC,Salt Lake City,USA,7650,200307,43.46668662,-112.0333014
IND,Indianapolis,USA,CVG,Cincinnati,USA,4650,200307,39.74998842,-86.17004806
IND,Indianapolis,USA,LGA,New York,USA,4550,200307,39.74998842,-86.17004806
IND,Indianapolis,USA,CVG,Cincinnati,USA,1984,200307,39.74998842,-86.17004806
IND,Indianapolis,USA,DFW,Dallas/Fort Worth,USA,37,200307,39.74998842,-86.17004806
JAC,Jackson (US) WY,USA,SLC,Salt Lake City,USA,7936,200307,43.6,-110.733333
JFK,New York,USA,BCN,Barcelona (ES),Spain,6045,200307,40.633333,-73.783333
BOS,Boston,USA,MCO,Orlando,USA,17205,200307,42.363056,-71
BOS,Boston,USA,SLC,Salt Lake City,USA,4774,200307,42.363056,-71
BWI,Baltimore,USA,CVG,Cincinnati,USA,21830,200307,39.175278,-76.668333
BZN,Bozeman,USA,SLC,Salt Lake City,USA,9548,200307,45.68009157,-111.0378325
CAE,Columbia (US) SC,USA,LGA,New York,USA,4650,200307,33.95,-81.116667
BDL,Hartford,USA,CVG,Cincinnati,USA,11285,200307,41.938889,-72.683333
CAE,Columbia (US) SC,USA,MCO,Orlando,USA,1500,200307,33.95,-81.116667
CHA,Chattanooga,USA,CVG,Cincinnati,USA,1952,200307,35.035278,-85.203889
CID,Cedar Rapids,USA,CVG,Cincinnati,USA,1952,200307,41.96998212,-91.66002303
CMH,Columbus (US) OH,USA,BOS,Boston,USA,4550,200307,40,-82.883333
CMH,Columbus (US) OH,USA,CVG,Cincinnati,USA,5550,200307,40,-82.883333
DAY,Dayton,USA,ATL,Atlanta,USA,1550,200307,39.75,-84.183333
DFW,Dallas/Fort Worth,USA,GSO,Greensboro/High Point,USA,2600,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,ICT,Wichita,USA,1500,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,LBB,Lubbock,USA,4600,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,OKC,Oklahoma City,USA,3404,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,SNA,Santa Ana,USA,8400,200307,32.896944,-97.038056
DSM,Des Moines,USA,ATL,Atlanta,USA,3050,200307,41.57998008,-93.61998092
CVG,Cincinnati,USA,ATL,Atlanta,USA,4774,200307,39.048889,-84.667778
CVG,Cincinnati,USA,AUS,Austin,USA,3450,200307,39.048889,-84.667778
CVG,Cincinnati,USA,BNA,Nashville,USA,2100,200307,39.048889,-84.667778
CVG,Cincinnati,USA,BNA,Nashville,USA,4650,200307,39.048889,-84.667778
CVG,Cincinnati,USA,BTV,Burlington (US) VT,USA,4650,200307,39.048889,-84.667778
CVG,Cincinnati,USA,CHA,Chattanooga,USA,1984,200307,39.048889,-84.667778
CVG,Cincinnati,USA,CID,Cedar Rapids,USA,1952,200307,39.048889,-84.667778
CVG,Cincinnati,USA,CMH,Columbus (US) OH,USA,5550,200307,39.048889,-84.667778
MCO,Orlando,USA,MOB,Mobile,USA,1147,200307,28.429444,-81.308889
MOB,Mobile,USA,MCO,Orlando,USA,1147,200307,30.691111,-88.242778
OGG,Kahului,USA,LAX,Los Angeles,USA,9184,200307,20.898611,-156.430556
CVG,Cincinnati,USA,NAS,Nassau,Bahamas,2730,200307,39.048889,-84.667778
CVG,Cincinnati,USA,ROC,Rochester (US) NY,USA,3050,200307,39.048889,-84.667778
CVG,Cincinnati,USA,RSW,Fort Myers,USA,12450,200307,39.048889,-84.667778
AVL,Asheville,USA,CVG,Cincinnati,USA,992,200307,35.60119773,-82.55414474
EYW,Key West,USA,MCO,Orlando,USA,3441,200307,24.55,-81.766667
FWA,Fort Wayne,USA,ATL,Atlanta,USA,2170,200307,41.116667,-85.116667
GSO,Greensboro/High Point,USA,ATL,Atlanta,USA,25650,200307,36.097778,-79.937222
JAX,Jacksonville (US) FL,USA,DFW,Dallas/Fort Worth,USA,4650,200307,30.416667,-81.633333
JFK,New York,USA,ATL,Atlanta,USA,7750,200307,40.633333,-73.783333
JFK,New York,USA,ATL,Atlanta,USA,11840,200307,40.633333,-73.783333
JFK,New York,USA,FRA,Frankfurt,Germany,6045,200307,40.633333,-73.783333
JFK,New York,USA,ORD,Chicago,USA,1550,200307,40.633333,-73.783333
JFK,New York,USA,VCE,Venice,Italy,6045,200307,40.633333,-73.783333
CLE,Cleveland,USA,ATL,Atlanta,USA,3100,200307,41.416667,-81.85
CRW,Charleston (US) WV,USA,CVG,Cincinnati,USA,2688,200307,38.366667,-81.6
CVG,Cincinnati,USA,ATL,Atlanta,USA,1400,200307,39.048889,-84.667778
CVG,Cincinnati,USA,BHM,Birmingham (US),USA,5950,200307,39.048889,-84.667778
BOS,Boston,USA,ATL,Atlanta,USA,17794,200307,42.363056,-71
BOS,Boston,USA,CVG,Cincinnati,USA,22650,200307,42.363056,-71
JFK,New York,USA,ORF,Norfolk,USA,1550,200307,40.633333,-73.783333
JFK,New York,USA,SLC,Salt Lake City,USA,6045,200307,40.633333,-73.783333
LAS,Las Vegas,USA,ATL,Atlanta,USA,11760,200307,36.083333,-115.166667
LAS,Las Vegas,USA,ATL,Atlanta,USA,17507,200307,36.083333,-115.166667
FCA,Kalispell,USA,SLC,Salt Lake City,USA,3968,200307,48.19776735,-114.3159786
FLL,Fort Lauderdale,USA,JFK,New York,USA,28120,200307,26.0725,-80.152778
GRR,Grand Rapids (US) MI,USA,CVG,Cincinnati,USA,2170,200307,42.96,-85.67
GSO,Greensboro/High Point,USA,DFW,Dallas/Fort Worth,USA,2600,200307,36.097778,-79.937222
CVG,Cincinnati,USA,EVV,Evansville,USA,3150,200307,39.048889,-84.667778
CVG,Cincinnati,USA,EWR,New York,USA,7015,200307,39.048889,-84.667778
CVG,Cincinnati,USA,GRB,Green Bay,USA,6000,200307,39.048889,-84.667778
CVG,Cincinnati,USA,HSV,Huntsville,USA,2100,200307,39.048889,-84.667778
CVG,Cincinnati,USA,JAX,Jacksonville (US) FL,USA,3450,200307,39.048889,-84.667778
CVG,Cincinnati,USA,LAN,Lansing,USA,1450,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MCI,Kansas City,USA,6900,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MDT,Harrisburg,USA,7700,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MDW,Chicago,USA,2450,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MLB,Melbourne (US),USA,400,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MSN,Madison,USA,1952,200307,39.048889,-84.667778
OKC,Oklahoma City,USA,SLC,Salt Lake City,USA,4620,200307,35.393056,-97.600833
OMA,Omaha,USA,ATL,Atlanta,USA,2170,200307,41.3,-95.9
ORD,Chicago,USA,CVG,Cincinnati,USA,13200,200307,41.978611,-87.904722
ORF,Norfolk,USA,CVG,Cincinnati,USA,2100,200307,36.9,-76.2
PBI,West Palm Beach,USA,TLH,Tallahassee,USA,3050,200307,26.683056,-80.095556
PDX,Portland (US) OR,USA,ATL,Atlanta,USA,6045,200307,45.588611,-122.5975
CVG,Cincinnati,USA,YYZ,Toronto,Canada,12350,200307,39.048889,-84.667778
DCA,Washington,USA,LGA,New York,USA,32040,200307,38.851944,-77.037778
DCA,Washington,USA,MCO,Orlando,USA,3100,200307,38.851944,-77.037778
DCA,Washington,USA,TPA,Tampa,USA,1550,200307,38.851944,-77.037778
DEN,Denver,USA,ATL,Atlanta,USA,6240,200307,39.861667,-104.673056
DEN,Denver,USA,SLC,Salt Lake City,USA,5550,200307,39.861667,-104.673056
DFW,Dallas/Fort Worth,USA,ATL,Atlanta,USA,16478,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,BNA,Nashville,USA,5800,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,CMH,Columbus (US) OH,USA,1600,200307,32.896944,-97.038056
BHM,Birmingham (US),USA,MCO,Orlando,USA,3050,200307,52.47497398,-70
BIL,Billings,USA,SLC,Salt Lake City,USA,7700,200307,45.78830202,-108.5400004
BOS,Boston,USA,DCA,Washington,USA,12400,200307,42.363056,-71
BOS,Boston,USA,PWM,Portland (US) ME,USA,1984,200307,42.363056,-71
BWI,Baltimore,USA,JFK,New York,USA,1550,200307,39.175278,-76.668333
CHS,Charleston (US) SC,USA,ATL,Atlanta,USA,15725,200307,32.898611,-80.040556
CMH,Columbus (US) OH,USA,TPA,Tampa,USA,4650,200307,40,-82.883333
CVG,Cincinnati,USA,AVL,Asheville,USA,992,200307,39.048889,-84.667778
CVG,Cincinnati,USA,BOS,Boston,USA,4620,200307,39.048889,-84.667778
HSV,Huntsville,USA,ATL,Atlanta,USA,3335,200307,34.637222,-86.775
LAS,Las Vegas,USA,CVG,Cincinnati,USA,11470,200307,36.083333,-115.166667
LAS,Las Vegas,USA,SLC,Salt Lake City,USA,4774,200307,36.083333,-115.166667
LAX,Los Angeles,USA,DFW,Dallas/Fort Worth,USA,13860,200307,33.9425,-118.407222
LEX,Lexington,USA,ATL,Atlanta,USA,4550,200307,38.036389,-84.605833
LEX,Lexington,USA,CVG,Cincinnati,USA,3680,200307,38.036389,-84.605833
LGA,New York,USA,IND,Indianapolis,USA,4550,200307,40.766667,-73.866667
CVG,Cincinnati,USA,BWI,Baltimore,USA,10730,200307,39.048889,-84.667778
CVG,Cincinnati,USA,CRW,Charleston (US) WV,USA,2688,200307,39.048889,-84.667778
CVG,Cincinnati,USA,DCA,Washington,USA,7850,200307,39.048889,-84.667778
CVG,Cincinnati,USA,GRR,Grand Rapids (US) MI,USA,5750,200307,39.048889,-84.667778
CVG,Cincinnati,USA,HOU,Houston,USA,4600,200307,39.048889,-84.667778
CVG,Cincinnati,USA,LEX,Lexington,USA,9000,200307,39.048889,-84.667778
CVG,Cincinnati,USA,LGA,New York,USA,9300,200307,39.048889,-84.667778
HOU,Houston,USA,ATL,Atlanta,USA,1550,200307,29.645556,-95.278889
IAH,Houston,USA,ATL,Atlanta,USA,9548,200307,29.984444,-95.341389
ICT,Wichita,USA,ATL,Atlanta,USA,5950,200307,37.65,-97.433333
ICT,Wichita,USA,DFW,Dallas/Fort Worth,USA,1500,200307,37.65,-97.433333
ILM,Wilmington (US) NC,USA,ATL,Atlanta,USA,7550,200307,34.270556,-77.9025
IND,Indianapolis,USA,CVG,Cincinnati,USA,4650,200307,39.74998842,-86.17004806
ISP,Long Island Macarthur,USA,CVG,Cincinnati,USA,4130,200307,40.795278,-73.100278
CLT,Charlotte,USA,ATL,Atlanta,USA,4650,200307,35.20499453,-80.83003809
CMH,Columbus (US) OH,USA,CVG,Cincinnati,USA,13800,200307,40,-82.883333
CMH,Columbus (US) OH,USA,JFK,New York,USA,1550,200307,40,-82.883333
CMH,Columbus (US) OH,USA,RSW,Fort Myers,USA,1550,200307,40,-82.883333
CVG,Cincinnati,USA,BDL,Hartford,USA,11655,200307,39.048889,-84.667778
CVG,Cincinnati,USA,BOS,Boston,USA,8700,200307,39.048889,-84.667778
LAX,Los Angeles,USA,DFW,Dallas/Fort Worth,USA,4650,200307,33.9425,-118.407222
LAX,Los Angeles,USA,HNL,Honolulu,USA,17794,200307,33.9425,-118.407222
LGA,New York,USA,ATL,Atlanta,USA,4312,200307,40.766667,-73.866667
LGA,New York,USA,MCO,Orlando,USA,5735,200307,40.766667,-73.866667
CVG,Cincinnati,USA,PDX,Portland (US) OR,USA,5735,200307,39.048889,-84.667778
CVG,Cincinnati,USA,RIC,Richmond (US),USA,5650,200307,39.048889,-84.667778
CVG,Cincinnati,USA,VPS,Valparaiso,USA,400,200307,39.048889,-84.667778
DCA,Washington,USA,ATL,Atlanta,USA,53250,200307,38.851944,-77.037778
PSC,Pasco,USA,SLC,Salt Lake City,USA,4750,200307,46.264722,-119.119167
RDU,Raleigh/Durham,USA,ATL,Atlanta,USA,41100,200307,35.877778,-78.7875
ROA,Roanoke,USA,CVG,Cincinnati,USA,2850,200307,37.27119916,-79.94161686
RSW,Fort Myers,USA,CMH,Columbus (US) OH,USA,1147,200307,26.542222,-81.755278
CVG,Cincinnati,USA,MCI,Kansas City,USA,4500,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MSP,Minneapolis/St Paul,USA,7450,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MSY,New Orleans,USA,12650,200307,39.048889,-84.667778
CVG,Cincinnati,USA,PDX,Portland (US) OR,USA,4620,200307,39.048889,-84.667778
CVG,Cincinnati,USA,SDF,Louisville,USA,4500,200307,39.048889,-84.667778
CVG,Cincinnati,USA,FNT,Flint,USA,672,200307,39.048889,-84.667778
CVG,Cincinnati,USA,GRR,Grand Rapids (US) MI,USA,3450,200307,39.048889,-84.667778
CVG,Cincinnati,USA,GSP,Greenville (US) SC,USA,3872,200307,39.048889,-84.667778
CVG,Cincinnati,USA,IAH,Houston,USA,280,200307,39.048889,-84.667778
CVG,Cincinnati,USA,JFK,New York,USA,370,200307,39.048889,-84.667778
DFW,Dallas/Fort Worth,USA,HSV,Huntsville,USA,4650,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,SAN,San Diego,USA,4466,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,SFO,San Francisco,USA,4500,200307,32.896944,-97.038056
DHN,Dothan,USA,ATL,Atlanta,USA,4092,200307,31.22345461,-85.39058659
DSM,Des Moines,USA,CVG,Cincinnati,USA,7500,200307,41.57998008,-93.61998092
EKO,Elko,USA,SLC,Salt Lake City,USA,4410,200307,40.83250633,-115.7619886
EWR,New York,USA,ATL,Atlanta,USA,8624,200307,40.6925,-74.168611
EWR,New York,USA,ATL,Atlanta,USA,5670,200307,40.6925,-74.168611
FCA,Kalispell,USA,SLC,Salt Lake City,USA,9240,200307,48.19776735,-114.3159786
CVG,Cincinnati,USA,MKE,Milwaukee,USA,6900,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MSY,New Orleans,USA,1550,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MYR,Myrtle Beach,USA,5650,200307,39.048889,-84.667778
CVG,Cincinnati,USA,PWM,Portland (US) ME,USA,9300,200307,39.048889,-84.667778
CVG,Cincinnati,USA,SAT,San Antonio,USA,6900,200307,39.048889,-84.667778
CVG,Cincinnati,USA,SLC,Salt Lake City,USA,5082,200307,39.048889,-84.667778
MCO,Orlando,USA,ATL,Atlanta,USA,17794,200307,28.429444,-81.308889
MCO,Orlando,USA,BNA,Nashville,USA,4650,200307,28.429444,-81.308889
MCO,Orlando,USA,DFW,Dallas/Fort Worth,USA,5550,200307,28.429444,-81.308889
MCO,Orlando,USA,GSO,Greensboro/High Point,USA,4650,200307,28.429444,-81.308889
MCO,Orlando,USA,GSP,Greenville (US) SC,USA,2294,200307,28.429444,-81.308889
AEX,Alexandria (US),USA,ATL,Atlanta,USA,3100,200307,31.3275,-92.548611
LAS,Las Vegas,USA,DFW,Dallas/Fort Worth,USA,14014,200307,36.083333,-115.166667
LAX,Los Angeles,USA,CVG,Cincinnati,USA,17020,200307,33.9425,-118.407222
LAX,Los Angeles,USA,MCO,Orlando,USA,5735,200307,33.9425,-118.407222
LAX,Los Angeles,USA,SLC,Salt Lake City,USA,8897,200307,33.9425,-118.407222
LEX,Lexington,USA,CVG,Cincinnati,USA,1952,200307,38.036389,-84.605833
LEX,Lexington,USA,CVG,Cincinnati,USA,7700,200307,38.036389,-84.605833
LEX,Lexington,USA,DFW,Dallas/Fort Worth,USA,3100,200307,38.036389,-84.605833
LGA,New York,USA,RDU,Raleigh/Durham,USA,7750,200307,40.766667,-73.866667
JFK,New York,USA,ATH,Athens (GR),Greece,6045,200307,40.633333,-73.783333
JFK,New York,USA,FLL,Fort Lauderdale,USA,28120,200307,40.633333,-73.783333
JFK,New York,USA,PHX,Phoenix,USA,5735,200307,40.633333,-73.783333
CVG,Cincinnati,USA,CDG,Paris,France,10168,200307,39.048889,-84.667778
CVG,Cincinnati,USA,CMH,Columbus (US) OH,USA,4650,200307,39.048889,-84.667778
CVG,Cincinnati,USA,DTW,Detroit,USA,5180,200307,39.048889,-84.667778
CVG,Cincinnati,USA,EWR,New York,USA,4650,200307,39.048889,-84.667778
CVG,Cincinnati,USA,FWA,Fort Wayne,USA,4864,200307,39.048889,-84.667778
CVG,Cincinnati,USA,IAH,Houston,USA,5300,200307,39.048889,-84.667778
MCO,Orlando,USA,CVG,Cincinnati,USA,3100,200307,28.429444,-81.308889
MCO,Orlando,USA,CVG,Cincinnati,USA,5735,200307,28.429444,-81.308889
MCO,Orlando,USA,LGA,New York,USA,11470,200307,28.429444,-81.308889
MCO,Orlando,USA,MIA,Miami,USA,2294,200307,28.429444,-81.308889
MCO,Orlando,USA,PBI,West Palm Beach,USA,6100,200307,28.429444,-81.308889
MCO,Orlando,USA,PNS,Pensacola,USA,1550,200307,28.429444,-81.308889
MGM,Montgomery,USA,DFW,Dallas/Fort Worth,USA,4550,200307,32.3,-86.4
DFW,Dallas/Fort Worth,USA,ATL,Atlanta,USA,29550,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,FLL,Fort Lauderdale,USA,9394,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,SLC,Salt Lake City,USA,3968,200307,32.896944,-97.038056
EVV,Evansville,USA,ATL,Atlanta,USA,4650,200307,37.97469627,-87.5558291
EVV,Evansville,USA,CVG,Cincinnati,USA,4650,200307,37.97469627,-87.5558291
EWR,New York,USA,ATL,Atlanta,USA,22050,200307,40.6925,-74.168611
EWR,New York,USA,CVG,Cincinnati,USA,7015,200307,40.6925,-74.168611
EWR,New York,USA,FLL,Fort Lauderdale,USA,11100,200307,40.6925,-74.168611
FAT,Fresno,USA,SLC,Salt Lake City,USA,6150,200307,36.766667,-119.716667
SCE,State College,USA,CVG,Cincinnati,USA,1450,200307,40.79372316,-77.8602452
SEA,Seattle,USA,DFW,Dallas/Fort Worth,USA,4466,200307,47.448889,-122.309444
SFO,San Francisco,USA,ATL,Atlanta,USA,18135,200307,37.77,-122.42
SHV,Shreveport,USA,ATL,Atlanta,USA,9250,200307,32.45,-93.816667
SHV,Shreveport,USA,DFW,Dallas/Fort Worth,USA,6200,200307,32.45,-93.816667
DCA,Washington,USA,CVG,Cincinnati,USA,7850,200307,38.851944,-77.037778
DCA,Washington,USA,PBI,West Palm Beach,USA,3100,200307,38.851944,-77.037778
DFW,Dallas/Fort Worth,USA,AEX,Alexandria (US),USA,3050,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,ELP,El Paso,USA,3050,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,MLU,Monroe,USA,4650,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,PHX,Phoenix,USA,6150,200307,32.896944,-97.038056
AUS,Austin,USA,ATL,Atlanta,USA,17700,200307,30.194444,-97.67
AZO,Kalamazoo,USA,CVG,Cincinnati,USA,3050,200307,42.29215883,-85.58718958
BDL,Hartford,USA,PBI,West Palm Beach,USA,5865,200307,41.938889,-72.683333
FLL,Fort Lauderdale,USA,BOS,Boston,USA,17020,200307,26.0725,-80.152778
GSO,Greensboro/High Point,USA,ATL,Atlanta,USA,8470,200307,36.097778,-79.937222
GSO,Greensboro/High Point,USA,CVG,Cincinnati,USA,9250,200307,36.097778,-79.937222
HSV,Huntsville,USA,ATL,Atlanta,USA,2046,200307,34.637222,-86.775
HSV,Huntsville,USA,DFW,Dallas/Fort Worth,USA,4650,200307,34.637222,-86.775
DCA,Washington,USA,ATL,Atlanta,USA,3100,200307,38.851944,-77.037778
DCA,Washington,USA,BOS,Boston,USA,12400,200307,38.851944,-77.037778
DFW,Dallas/Fort Worth,USA,ATL,Atlanta,USA,1550,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,DTW,Detroit,USA,3100,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,ILE,Killeen,USA,2670,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,MSY,New Orleans,USA,10700,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,ONT,Ontario,USA,4340,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,PFN,Panama City (US),USA,1000,200307,32.896944,-97.038056
BDL,Hartford,USA,TPA,Tampa,USA,9890,200307,41.938889,-72.683333
MCO,Orlando,USA,SJU,San Juan (PR),Puerto Rico,5735,200307,28.429444,-81.308889
MGM,Montgomery,USA,ATL,Atlanta,USA,6072,200307,32.3,-86.4
MIA,Miami,USA,ATL,Atlanta,USA,11285,200307,25.783333,-80.266667
MSO,Missoula,USA,SLC,Salt Lake City,USA,4450,200307,46.87224103,-113.9930526
MSP,Minneapolis/St Paul,USA,DFW,Dallas/Fort Worth,USA,3050,200307,44.883333,-93.216944
ATL,Atlanta,USA,AEX,Alexandria (US),USA,3100,200307,33.636667,-84.428056
ATL,Atlanta,USA,BDA,Bermuda,Bermuda,740,200307,33.636667,-84.428056
ATL,Atlanta,USA,BDL,Hartford,USA,5850,200307,33.636667,-84.428056
ATL,Atlanta,USA,BNA,Nashville,USA,5100,200307,33.636667,-84.428056
ATL,Atlanta,USA,CAE,Columbia (US) SC,USA,4600,200307,33.636667,-84.428056
ATL,Atlanta,USA,CCS,Caracas,Venezuela,4004,200307,33.636667,-84.428056
ATL,Atlanta,USA,CSG,Columbus (US) GA,USA,1550,200307,33.636667,-84.428056
ATL,Atlanta,USA,DAB,Daytona Beach,USA,2170,200307,33.636667,-84.428056
ATL,Atlanta,USA,DEN,Denver,USA,16650,200307,33.636667,-84.428056
ATL,Atlanta,USA,ELP,El Paso,USA,4650,200307,33.636667,-84.428056
ATL,Atlanta,USA,IAD,Washington,USA,8470,200307,33.636667,-84.428056
ATL,Atlanta,USA,JAX,Jacksonville (US) FL,USA,13875,200307,33.636667,-84.428056
ATL,Atlanta,USA,LIT,Little Rock,USA,17700,200307,33.636667,-84.428056
ATL,Atlanta,USA,MAN,Manchester (GB),United Kingdom,6045,200307,33.636667,-84.428056
ATL,Atlanta,USA,MLU,Monroe,USA,6200,200307,33.636667,-84.428056
ATL,Atlanta,USA,MSP,Minneapolis/St Paul,USA,25800,200307,33.636667,-84.428056
ATL,Atlanta,USA,ORD,Chicago,USA,6300,200307,33.636667,-84.428056
ATL,Atlanta,USA,PHF,Newport News,USA,4340,200307,33.636667,-84.428056
ATL,Atlanta,USA,SAT,San Antonio,USA,2170,200307,33.636667,-84.428056
ATL,Atlanta,USA,SLC,Salt Lake City,USA,6300,200307,33.636667,-84.428056
ATL,Atlanta,USA,SNN,Shannon,Ireland Republic of,3510,200307,33.636667,-84.428056
ATL,Atlanta,USA,TOL,Toledo,USA,4060,200307,33.636667,-84.428056
LIT,Little Rock,USA,CVG,Cincinnati,USA,4550,200307,34.73608258,-92.33109318
MCO,Orlando,USA,ATL,Atlanta,USA,1550,200307,28.429444,-81.308889
MCO,Orlando,USA,BDL,Hartford,USA,10695,200307,28.429444,-81.308889
MCO,Orlando,USA,EYW,Key West,USA,3441,200307,28.429444,-81.308889
MCO,Orlando,USA,LAX,Los Angeles,USA,5735,200307,28.429444,-81.308889
MCO,Orlando,USA,RSW,Fort Myers,USA,2257,200307,28.429444,-81.308889
MCO,Orlando,USA,RSW,Fort Myers,USA,1550,200307,28.429444,-81.308889
LAX,Los Angeles,USA,MEX,Mexico City,Mexico,5735,200307,33.9425,-118.407222
LBB,Lubbock,USA,DFW,Dallas/Fort Worth,USA,4600,200307,33.666667,-101.833333
LGA,New York,USA,MCO,Orlando,USA,6045,200307,40.766667,-73.866667
CVG,Cincinnati,USA,MHT,Manchester (US),USA,9300,200307,39.048889,-84.667778
CVG,Cincinnati,USA,MKE,Milwaukee,USA,2850,200307,39.048889,-84.667778
CVG,Cincinnati,USA,RDU,Raleigh/Durham,USA,992,200307,39.048889,-84.667778
CVG,Cincinnati,USA,SAT,San Antonio,USA,1550,200307,39.048889,-84.667778
CVG,Cincinnati,USA,SAV,Savannah,USA,4850,200307,39.048889,-84.667778
MIA,Miami,USA,MCO,Orlando,USA,1147,200307,25.783333,-80.266667
MSP,Minneapolis/St Paul,USA,SLC,Salt Lake City,USA,4620,200307,44.883333,-93.216944
FLL,Fort Lauderdale,USA,DFW,Dallas/Fort Worth,USA,9086,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,EWR,New York,USA,11285,200307,26.0725,-80.152778
GRB,Green Bay,USA,CVG,Cincinnati,USA,6000,200307,44.5299809,-88.00001388
GSP,Greenville (US) SC,USA,ATL,Atlanta,USA,6200,200307,34.895556,-82.218889
HOU,Houston,USA,ATL,Atlanta,USA,27104,200307,29.645556,-95.278889
SLC,Salt Lake City,USA,DEN,Denver,USA,13350,200307,40.7750163,-111.9300519
SLC,Salt Lake City,USA,OKC,Oklahoma City,USA,4774,200307,40.7750163,-111.9300519
ORF,Norfolk,USA,JFK,New York,USA,1550,200307,36.9,-76.2
PBI,West Palm Beach,USA,MCO,Orlando,USA,4600,200307,26.683056,-80.095556
PDX,Portland (US) OR,USA,SLC,Salt Lake City,USA,7936,200307,45.588611,-122.5975
PHF,Newport News,USA,ATL,Atlanta,USA,3050,200307,37.133333,-76.5
PNS,Pensacola,USA,MCO,Orlando,USA,1550,200307,30.466667,-87.183333
ELP,El Paso,USA,DFW,Dallas/Fort Worth,USA,3050,200307,31.8,-106.383333
FAY,Fayetteville (US) NC,USA,ATL,Atlanta,USA,5950,200307,35,-78.883333
BOS,Boston,USA,RDU,Raleigh/Durham,USA,2912,200307,42.363056,-71
CAE,Columbia (US) SC,USA,ATL,Atlanta,USA,2170,200307,33.95,-81.116667
CDC,Cedar City,USA,SLC,Salt Lake City,USA,2550,200307,37.67742759,-113.061094
JAX,Jacksonville (US) FL,USA,LGA,New York,USA,6200,200307,30.416667,-81.633333
JFK,New York,USA,CVG,Cincinnati,USA,6045,200307,40.633333,-73.783333
DTW,Detroit,USA,DFW,Dallas/Fort Worth,USA,3050,200307,42.2125,-83.353333
FLL,Fort Lauderdale,USA,MCO,Orlando,USA,1550,200307,26.0725,-80.152778
FLO,Florence (US),USA,ATL,Atlanta,USA,4400,200307,43.78000083,-70
FNT,Flint,USA,CVG,Cincinnati,USA,672,200307,43.0128642,-83.68753809
ORD,Chicago,USA,JFK,New York,USA,1550,200307,41.978611,-87.904722
PBI,West Palm Beach,USA,ATL,Atlanta,USA,5850,200307,26.683056,-80.095556
